5.77		-21.88418
5.79		-21.91363
5.81		-21.94263
5.83		-21.97119
5.85		-21.99931
5.87		-22.027
5.89		-22.05426
5.91		-22.08111
5.93		-22.10754
5.95		-22.13357
5.97		-22.1592
5.99		-22.18443
6.01		-22.20927
6.03		-22.23373
6.05		-22.2578
6.07		-22.28151
6.09		-22.30485
6.11		-22.32783
6.13		-22.35044
6.15		-22.37271
6.17		-22.39463
6.19		-22.41621
6.21		-22.43745
6.23		-22.45836
6.25		-22.47895
6.27		-22.49921
6.29		-22.51916
6.31		-22.53879
6.33		-22.55811
6.35		-22.57713
6.37		-22.59585
6.39		-22.61428
6.41		-22.63242
6.43		-22.65027
6.45		-22.66784
6.47		-22.68513
6.49		-22.70215
6.51		-22.7189
6.53		-22.73538
6.55		-22.75161
6.57		-22.76758
6.59		-22.78329
6.61		-22.79876
6.63		-22.81398
6.65		-22.82895
6.67		-22.84369
6.69		-22.8582
6.71		-22.87247
6.73		-22.88652
6.75		-22.90035
6.77		-22.91395
6.79		-22.92734
6.81		-22.94051
6.83		-22.95347
6.85		-22.96622
6.87		-22.97878
6.89		-22.99113
6.91		-23.00328
6.93		-23.01524
6.95		-23.027
6.97		-23.03858
6.99		-23.04997
7.01		-23.06118
7.03		-23.07221
7.05		-23.08307
7.07		-23.09374
7.09		-23.10425
7.11		-23.11459
7.13		-23.12476
7.15		-23.13477
7.17		-23.14461
7.19		-23.1543
7.21		-23.16383
7.23		-23.17321
7.25		-23.18243
7.27		-23.19151
7.29		-23.20044
7.31		-23.20923
7.33		-23.21787
7.35		-23.22638
7.37		-23.23474
7.39		-23.24298
7.41		-23.25107
7.43		-23.25904
7.45		-23.26688
7.47		-23.27459
7.49		-23.28218
7.51		-23.28964
7.53		-23.29698
7.55		-23.30421
7.57		-23.31131
7.59		-23.3183
7.61		-23.32518
7.63		-23.33195
7.65		-23.3386
7.67		-23.34515
7.69		-23.35159
7.71		-23.35793
7.73		-23.36416
7.75		-23.37029
7.77		-23.37633
7.79		-23.38226
7.81		-23.3881
7.83		-23.39384
7.85		-23.39949
7.87		-23.40505
7.89		-23.41051
7.91		-23.41589
7.93		-23.42118
7.95		-23.42638
7.97		-23.4315
7.99		-23.43653
8.01		-23.44149
8.03		-23.44636
8.05		-23.45115
8.07		-23.45586
8.09		-23.4605
8.11		-23.46506
8.13		-23.46955
8.15		-23.47396
8.17		-23.4783
8.19		-23.48257
8.21		-23.48677
8.23		-23.4909
8.25		-23.49497
8.28		-23.49897
8.30		-23.5029
8.32		-23.50677
8.34		-23.51057
8.36		-23.51431
8.38		-23.518
8.40		-23.52162
8.42		-23.52518
8.44		-23.52868
8.46		-23.53213
8.48		-23.53552
8.50		-23.53885
8.52		-23.54213
8.54		-23.54535
8.56		-23.54853
8.58		-23.55165
8.60		-23.55472
8.62		-23.55774
8.64		-23.56071
8.66		-23.56363
8.68		-23.5665
8.70		-23.56932
8.72		-23.5721
8.74		-23.57483
8.76		-23.57752
8.78		-23.58017
8.80		-23.58277
8.82		-23.58533
8.84		-23.58784
8.86		-23.59032
8.88		-23.59275
8.90		-23.59515
8.92		-23.5975
8.94		-23.59982
8.96		-23.6021
8.98		-23.60434
9.00		-23.60654
9.02		-23.60871
9.04		-23.61085
9.06		-23.61294
9.08		-23.61501
9.10		-23.61703
9.12		-23.61903
9.14		-23.62099
9.16		-23.62292
9.18		-23.62482
9.20		-23.62669
9.22		-23.62852
9.24		-23.63033
9.26		-23.63211
9.28		-23.63385
9.30		-23.63557
9.32		-23.63726
9.34		-23.63893
9.36		-23.64056
9.38		-23.64217
9.40		-23.64375
